SOURCELONG:Gozzilioni Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Planar Rip	CATEGORY:Special Ability	TYPE:EtherScarabRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:By ripping at the planar fabric with its mandibles, an ether scarab can create a two-way portal between its own plane and another (usually the Material). This hole between the planes appears tiny, but it can accommodate any Large or smaller creature traveling in either direction. A planar rip closes in 1d4+1 rounds.	KEY:Ether Scarab ~ Planar Rip																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Doppelganger (Ethereal)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DoppelgangerEtherealRaceTrait|Fast Healing	AUTO:LANG|Common|Infernal										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|FastHealing|3|TYPE=Base																		
Assume Identity	CATEGORY:Special Ability	TYPE:DoppelgangerEtherealRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An ethereal doppelganger can absorb another creature's mind, memories, and personality. This process requires 1 hour of unbroken physical contact per level or Hit Die of the subject. The target may attempt a Will save (DC %1); if that is successful, the process is negated and the ethereal doppelganger must begin again. A willing creature can choose to waive the saving throw. After consuming the target creature's identity, the ethereal doppelganger can assume its form with 100%% accuracy. The doppelganger possesses the other creature's memories, plus its alignment and all of its abilities, except for cleric spells of 2nd level or higher, a paladin's special abilities, and other powers granted by deities. (This does not deprive the subject of those memories or abilities; it only duplicates them in the ethereal doppelganger). The doppelganger retains its own damage resistance, darkvision, fast healing, and spell resistance in its new form. If an ethereal doppelganger commits an act that runs counter to its new identity's alignment, it is immediately forced back into its natural form for 1d10 rounds. It still retains the basic memories of the assumed identity, though not the deeper memories. If the subject dies before the contract is complete, the ethereal doppelganger immediately reverts to its natural form and loses all of that subject's memories and abilities.|AssumeIdentityDC	KEY:Doppelganger (Ethereal) ~ Assume Identity				DEFINE:AssumeIdentityDC|0					BONUS:VAR|AssumeIdentityDC|DefaultDCCha	BONUS:VAR|AssumeIdentityDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Assume Identity)								ABILITY:Ability Focus|AUTOMATIC|Assume Identity									SOURCEPAGE:MM2	
Brain Lock	CATEGORY:Special Ability	TYPE:DoppelgangerEtherealRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:As a standard action, an ethereal doppelganger can lock away the higher mind of an opponent up to 300 feet away, provided both are on the same plane and the doppelganger has line of sight to its subject. A successful Will save (DC %1) negates the attempt; failure leaves the subject mentally paralyzed. A brain-locked creature is not stunned, so attackers get no special advantage against it. Furthermore, it can still defend itself against attacks (its Dexterity bonus to AC, if any, still applies), but it cannot move or initiate any actions. A brain lock can negate various forms of special movement and cause harm to the creature thereby. For example, a brain-locked flying creature falls because it cannot flap its wings, and a brain-locked swimming creature may drown because it can no longer move its limbs. The effect lasts 20 rounds, but it can be dismissed earlier.|AssumeIdentityDC	KEY:Doppelganger (Ethereal) ~ Brain Lock				DEFINE:BrainLockDC|0					BONUS:VAR|BrainLockDC|DefaultDCCha	BONUS:VAR|BrainLockDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Brain Lock)								ABILITY:Ability Focus|AUTOMATIC|Brain Lock									SOURCEPAGE:MM2	
Mind Wipe	CATEGORY:Special Ability	TYPE:DoppelgangerEtherealRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:With any successful melee touch attack, an ethereal doppelganger can wipe all memory of its existence from an opponent's mind (no saving throw).	KEY:Doppelganger (Ethereal) ~ Mind Wipe																											SOURCEPAGE:MM2	
Plane Shift	CATEGORY:Special Ability	TYPE:DoppelgangerEtherealRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Doppelganger (Ethereal) ~ Plane Shift																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Plane Shift,15+CHA									SOURCEPAGE:MM2	
																																	
Race Traits ~ Ethereal Slayer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=EtherealSlayerRaceTrait																														
Detect Magic	CATEGORY:Special Ability	TYPE:EtherealSlayerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES		KEY:Ethereal Slayer ~ Detect Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=9|Detect Magic									SOURCEPAGE:MM2	
Dimensional Anchor	CATEGORY:Special Ability	TYPE:EtherealSlayerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES		KEY:Ethereal Slayer ~ Dimensional Anchor																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=9|Dimensional Anchor									SOURCEPAGE:MM2	
Plane Shift	CATEGORY:Special Ability	TYPE:EtherealSlayerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES		KEY:Ethereal Slayer ~ Plane Shift																		SPELLS:Innate|TIMES=2|CASTERLEVEL=9|Plane Shift ~ Self only,15+CHA									SOURCEPAGE:MM2	
																																	
Race Traits ~ Famine Spirit	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FamineSpiritRaceTrait																														
Aura of Pain	CATEGORY:Special Ability	TYPE:FamineSpiritRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The famine spirit radiates a continual symbol of pain effect (save DC %1) as a 60-foot-radius emanation. A creature that fails its save is affected while within the area and for 10 minutes after leaving it. A successful save makes a creature immune to that famine spirit's aura of pain for 24 hours.|AuraOfPainDC	KEY:Faine Spirit ~ Aura of Pain				DEFINE:AuraOfPainDC|0					BONUS:VAR|AuraOfPainDC|DefaultDCCha	BONUS:VAR|AuraOfPainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Aura of Pain)								ABILITY:Ability Focus|AUTOMATIC|Aura of Pain									SOURCEPAGE:MM2	
Vorpal Bite	CATEGORY:Special Ability	TYPE:FamineSpiritRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The bite of a famine spirit severs the head of a Large or smaller opponent on a critical hit.	KEY:Faine Spirit ~ Vorpal Bite																											SOURCEPAGE:MM2	
Create Spawn	CATEGORY:Special Ability	TYPE:FamineSpiritRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A famine spirit rarely leaves corpses in its wake, but sometimes it is forced to flee and leave slain opponents behind. Each of these corpses rises in 1d3 days as a famine spirit, unless a protection from evil spell is cast upon it before that time.	KEY:Faine Spirit ~ Create Spawn																											SOURCEPAGE:MM2	
Etheral Jaunt	CATEGORY:Special Ability	TYPE:FamineSpiritRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES		KEY:Faine Spirit ~ Ethereal Jaunt																		SPELLS:Innate|TIMES=3|CASTERLEVEL=20|Ethereal Jaunt									SOURCEPAGE:MM2	
See Invisibility	CATEGORY:Special Ability	TYPE:FamineSpiritRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A famine spirit can see invisible objects and beings as if under the effect of a see invisibility spell. This ability is always active.	KEY:Faine Spirit ~ See Invisibility									BONUS:VAR|HasSeeInvisibilityVision|1|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Felldrake (Crested)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FelldrakeCrestedRaceTrait|TYPE=FelldrakeSubRaceTrait|Scent																														
-	CATEGORY:Special Ability	TYPE:FelldrakeCrestedRaceTrait	VISIBLE:DISPLAY		KEY:Felldrake (Crested) ~ -																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Felldrake (Spitting)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FelldrakeSpittingRaceTrait|TYPE=FelldrakeSubRaceTrait																														
Spit	CATEGORY:Special Ability	TYPE:FelldrakeSpittingRaceTrait.SpecialQuality	VISIBLE:YES	DESC:It can spit 2d4 acid points of damage up to 30 feet as a ranged touch attack with no range increment.	KEY:Felldrake (Spitting) ~ Spit																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Felldrake (Horned)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FelldrakeHornedRaceTrait|TYPE=FelldrakeSubRaceTrait																														
Charge	CATEGORY:Special Ability	TYPE:FelldrakeHornedRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A horned felldrake typically begins a battle by charging at its opponent. In addition to the normal benefits and hazards of a charge, this allows the horned felldrake to make a single horn attack (+8 melee) that deals 4d6+6 points of damage.	KEY:Felldrake (Horned) ~ Charge																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Fiendwurm	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FiendwurmRaceTrait																														
Death Rift	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Upon its death, a fiendwurm's portal implodes. Every creature within 5 feet of the fiendwurm that fails a Reflex save (DC %1) is drawn into the collapsing portal and transported to the Abyss. The implosion destroys the fiendwurm's body along with the portal. Thus, any creatures transported to the Abyss via a death rift must find another means of returning to their original planes.|DeathRiftDC	KEY:Fiendwurm ~ Death Rift				DEFINE:DeathRiftDC|0					BONUS:VAR|DeathRiftDC|DefaultDCCon	BONUS:VAR|DeathRiftDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Death Rift)								ABILITY:Ability Focus|AUTOMATIC|Death Rift									SOURCEPAGE:MM2	
Demonic Belch	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times per day, a fiendwurm can use its connection with the Abyss to bring 1d4 demons to its aid. It expels these creatures from its mouth with a great belching sound. The demons arrive unharmed, but the fiendwurm's pain may cause it to attack them thereafter, if they seem to be easier prey than the opponents, or if there are no other creatures left to eat. Roll d%% to determine the kind of demons that arrive: &nl;01-50 jovocs, &nl;51-75 quasits,&nl;76-100 vrocks. These demons cannot use their summoning abilities for one hour after being snatched out of the Abyss. Once a fiendwurm uses this ability, it must wait 1d4 rounds before using it again.	KEY:Fiendwurm ~ Demonic Belch																											SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a fiendwurm hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +49). If it gets a hold, it can try to swallow the opponent in the next round. Alternatively, the fiendwurm has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the fiendwurm is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Fiendwurm ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A fiendwurm can swallow a grabbed opponent that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +49). Once inside the fiendwurm, the opponent takes 2d8+13 points of bludgeoning damage and 1d8 points of acid damage per round from the creature's gizzard. A successful grapple check allows the swallowed creature to climb out of the gizzard and return to the fiendwurm's mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the gizzard (AC 20) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Gargantuan fiendwurm's gizzard can hold 2Huge, 8 Large, 32 Medium-size, or 128 Small or smaller creatures.	KEY:Fiendwurm ~ Swallow Whole																											SOURCEPAGE:MM2	
Acidic Hide	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fiendwurm produces a highly caustic mucus that coats its entire body. Touching its hide deals 3d6 points of acid damage to an organic creature or object, 5d8 points of acid damage to a metallic creature or object, or 1d10 points of acid damage to a stony creature (such as an earth elemental) or object. A gallon or more of water is needed to wash off the mucus.	KEY:Fiendwurm ~ Acidic Hide																											SOURCEPAGE:MM2	
Portal	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Lining the lowest part of the fiendwurm's gizzard is a portal to the Abyss that is activated by the presence of a living creature. A swallowed creature must make a Reflex save (DC %1) each round to avoid falling into or being squeezed through the portal. The Abyssal side of the portal is stationary, but the other side moves with the fiendwurm. If this portal is permanently closed, the fiendwurm instantly dies but does not implode.|PortalDC	KEY:Fiendwurm ~ Portal				DEFINE:PortalDC|0					BONUS:VAR|PortalDC|DefaultDCCon																		SOURCEPAGE:MM2	
Tremorsense	CATEGORY:Special Ability	TYPE:FiendwurmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fiendwurm can automatically sense the location of anything within 120 feet that is in contact with the ground.	KEY:Fiendwurm ~ Tremorsense									BONUS:VAR|TremorsenseRange|120|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Fihyr	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FihyrRaceTrait																														
Frightful Presence	CATEGORY:Special Ability	TYPE:FihyrRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any creature that witnesses a fihyr attacking becomes panicked if it fails a Will save (DC %1).|FrightfulPresenceDC	KEY:Fihyr ~ Frightful Presence				DEFINE:FrightfulPresenceDC|0					BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)								ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Vulnerable to Sunlight	CATEGORY:Special Ability	TYPE:FihyrRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Fihyrs die instantly when exposed to sunlight, hissing and bubbling away into acrid smoke. They have no fear of sunlight, however, and they don't seek shelter to wait out the day.Magical sunlight can destroy a fihyr if it penetrates the creature's spell resistance, though if the fihyr succeeds at any allowed saving throw, it avoids the instant death effect.	KEY:Fihyr ~ Vulnerable to Sunlight																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Fihyr (Great)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FihyrGreatRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Frightful Presence	CATEGORY:Special Ability	TYPE:FihyrGreatRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any creature that witnesses a great fihyr attacking becomes panicked if it fails aWill save (DC %1).|FrightfulPresenceDC	KEY:Fihyr (Great) ~ Frightful Presence				DEFINE:FrightfulPresenceDC|0					BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)								ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Emotion Control	CATEGORY:Special Ability	TYPE:FihyrGreatRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At will, the great fihyr can produce an effect like that of an emotion spell (despair, fear, or hate only; caster level 16th; Will save DC 16), except that its range is 260 feet, its radius is 15 feet, and it lasts as long as the creature concentrates on it. The great fihyr can use this ability and remain invisible.	KEY:Fihyr (Great) ~ Emotion Control																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=16|Emotion,14+CHA									SOURCEPAGE:MM2	
Invisibility	CATEGORY:Special Ability	TYPE:FihyrGreatRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A great fihyr can become invisible at will. This effect is like that of the invisibility spell, except that the creature can remain invisible as long as it wishes, even while using its emotion control ability. Normally, a great fihyr is visible only immediately after delivering a melee attack.	KEY:Fihyr (Great) ~ Invisibility																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Firbolg	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FirbolgRaceTrait|TYPE=GiantSubRaceTrait|Fast Healing	AUTO:LANG|Common|Giant										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|FastHealing|3|TYPE=Base																		
Rock Throwing	CATEGORY:Special Ability	TYPE:FirbolgRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The range increment is 130 feet for a firbolg giant's thrown rocks.	KEY:Firbolg ~ Rock Throwing																											SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:FirbolgRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Firbolg ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=1|CASTERLEVEL=13|Alter Self|Detect Magic|Feeblemind,15+CHA|Know Direction									SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:FirbolgRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Firbolg ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|8|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Fire Bat	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FireBatRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Attach	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a fire bat hits with its bite attack, it latches onto the opponent's body. An attached fire bat is effectively grappling its prey. The fire bat loses its Dexterity bonus to AC (giving it an AC of 13) but holds on with great tenacity, dealing 1d6 points of fire damage each round it remains attached. An attached fire bat can be struck with a weapon or grappled itself. To remove an attached fire bat through grappling, the opponent must achieve a pin (see Grapple in Chapter 8 of the Player's Handbook) against the fire bat. Each grapple attempt subjects the opponent to the fire bat's burn attack.	KEY:Fire Bat ~ Attach																											SOURCEPAGE:MM2	
Burn	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any creature that is hit by a fire bat's bite attack (or that hits the fire bat with a natural weapon or an unarmed attack) must succeed at a Reflex save (DC %1) or catch fire (see Catching on Fire in Chapter 3 of the DUNGEON MASTER'S Guide). The fire burns for 1d4 rounds. Immersing a fire bat in at least 10 gallons of water extinguishes its flames and prevents it from flying but does not otherwise harm the creature. The fire bat's flames reignite after 10 rounds.|BurnDC	KEY:Fire Bat ~ Burn				DEFINE:BurnDC|0					BONUS:VAR|BurnDC|DefaultDCCon	BONUS:VAR|BurnDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Burn)								ABILITY:Ability Focus|AUTOMATIC|Burn									SOURCEPAGE:MM2	
Devour	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once it is attached, a fire bat devours the opponent's flesh, automatically dealing 1d6-1 points of bite damage and 1d6 points of fire damage each round it remains attached. After dealing 6 points of damage, the fire bat is sated; on the next round it detaches and flies away to digest the meal.	KEY:Fire Bat ~ Devour																											SOURCEPAGE:MM2	
Blindsense	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fire bat emits high-frequency sounds, inaudible to most other creatures, that bounce off nearby objects and creatures. This ability enables it to discern objects and creatures within 120 feet. The fire bat usually does not need to make Spot or Listen checks to notice creatures within range of its blindsight. A silence spell negates this ability and forces the fire bat to rely on its weak vision (which has a maximum range of 10 feet).	KEY:Fire Bat ~ Blindsense									BONUS:VAR|BlindsenseRange|120|TYPE=Base																		SOURCEPAGE:MM2	
Regeneration	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Cold attacks deal normal damage to a fire bat.	KEY:Fire Bat ~ Regeneration									BONUS:VAR|RegenerationRate|5|TYPE=Racial																		SOURCEPAGE:MM2	ASPECT:NAME|Regeneration %1|RegenerationRate
Skills	CATEGORY:Special Ability	TYPE:FireBatRaceTrait.SpecialQuality	VISIBLE:YES	DESC:fire bat receives a +4 racial bonus on Spot and Listen checks. *These bonuses are lost if its blindsight is negated.	KEY:Fire Bat ~ Skills									BONUS:SKILL|Spot,Listen|4|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Flesh Jelly	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FleshJellyRaceTrait																														
Absorb	CATEGORY:Special Ability	TYPE:FleshJellyRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A flesh jelly feeds by absorbing other creatures into its bulk. Any creature engulfed by the monster must succeed at a Fortitude save (DC %1) or be absorbed into its mass and die. A successful save prevents absorption that round. Each absorbed creature heals a flesh jelly of 2d6 points of damage. A flesh jelly expels the absorbed creature's personal belongings from its body 1d3 rounds after absorption. Nothing short of a wish or similar magic can restore a creature that has been absorbed.|AbsorbDC	KEY:Flesh Jelly ~ Absorb				DEFINE:AbsorbDC|0					BONUS:VAR|AbsorbDC|DefaultDCCon	BONUS:VAR|AbsorbDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Absorb)								ABILITY:Ability Focus|AUTOMATIC|Absorb									SOURCEPAGE:MM2	
Disease	CATEGORY:Special Ability	TYPE:FleshJellyRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any creature engulfed by a flesh jelly or hit by its slam attack must succeed at a Fortitude save (DC %1) or contract filth fever. The incubation period is 1d3 days, and the disease deals 1d3 points of Dexterity damage and 1d3 points of Constitution damage (see Disease in Chapter 3 of the DUNGEON MASTER's Guide).|DiseaseDC	KEY:Flesh Jelly ~ Disease				DEFINE:DiseaseDC|0					BONUS:VAR|DiseaseDC|DefaultDCCon	BONUS:VAR|DiseaseDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Disease)								ABILITY:Ability Focus|AUTOMATIC|Disease									SOURCEPAGE:MM2	
Engulf	CATEGORY:Special Ability	TYPE:FleshJellyRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A flesh jelly can simply bowl over creatures up to one size category smaller than itself as a standard action. This attack affects as many opponents as the flesh jelly's body can cover. Each target can make either an attack of opportunity against the flesh jelly or a Reflex save (DC %1) to avoid being engulfed. A successful saving throw indicates that the target has been pushed back or aside (target's choice) as the ooze moves forward. An engulfed creature is considered grappled and trapped within the flesh jelly's body. A flesh jelly cannot make a slam attack during a round in which it attempts to engulf, but each engulfed creature takes automatic slam damage and must save against disease (see above) on that round and every round thereafter that it remains trapped. On any round after engulfing a creature, the flesh jelly can attempt to absorb it.|EngulfDC	KEY:Flesh Jelly ~ Engulf				DEFINE:EngulfDC|0					BONUS:VAR|EngulfDC|DefaultDCStr	BONUS:VAR|EngulfDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Engulf)								ABILITY:Ability Focus|AUTOMATIC|Engulf									SOURCEPAGE:MM2	
Blindsight	CATEGORY:Special Ability	TYPE:FleshJellyRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A flesh jelly is blind, but its entire body is a primitive sensory organ that can ascertain prey by scent and vibration. This ability enables it to discern objects and creatures within 60 feet. The flesh jelly usually does not need to make Spot or Listen checks to notice creatures within range of its blindsight.	KEY:Flesh Jelly ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:MM2	
Horrid Stench	CATEGORY:Special Ability	TYPE:FleshJellyRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Any corporeal creature with 10 or fewer Hit Dice that comes within 50 feet of a flesh jelly must make a Fortitude saving throw (DC %1) or be nauseated for the next 2d6 rounds. Another save is required at the end of that time if the creature is still within range. A single successful save against this effect renders the creature immune to that flesh jelly's horrid stench for 24 hours. A nauseated creature cannot attack, cast spells, concentrate on spells, or do anything else requiring attention. The only action permitted is a single move or move-equivalent action.|HorridStenchDC	KEY:Flesh Jelly ~ Horrid Stench				DEFINE:HorridStenchDC|0					BONUS:VAR|HorridStenchDC|DefaultDCCon																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Fomorian	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FomorianRaceTrait|Fast Healing|Scent	AUTO:LANG|Giant										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|FastHealing|5|TYPE=Base																		
Trample	CATEGORY:Special Ability	TYPE:FomorianRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Fomorian ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|10|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:FomorianRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A fomorian has a +10 racial bonus onMove Silently checks.	KEY:Fomorian ~ Skills									BONUS:SKILL|Move Silently|10|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Forest Sloth	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ForestSlothRaceTrait|Scent	AUTO:LANG|Sloth																													
Improved Grab	CATEGORY:Special Ability	TYPE:ForestSlothRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a forest sloth hits an opponent that is at least one size category smaller than itself with both claw attacks, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +21). If it gets a hold, it transfers the opponent to its mouth as a free action and automatically hits with its bite attack in the same round. It can then try to swallow its prey in the next round. Alternatively, the forest sloth has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the forest sloth is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Forest Sloth ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:ForestSlothRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A forest sloth can swallow a creature that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +21), provided that the opponent is already in its mouth at the start of its turn. Once inside the sloth, the opponent takes 2d4+7 points of bludgeoning damage plus 1d8 points of acid damage per round from the sloth's gullet. A successful grapple check allows the swallowed creature to climb out of the gullet and return to the sloth's mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the gullet (AC 13) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Large forest sloth's gullet can hold 2 Small, 8 Tiny, or 32 Diminutive or smaller creatures.	KEY:Forest Sloth ~ Swallow Whole																											SOURCEPAGE:MM2	
